"Country Name","Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Aruba","ABW","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Andorra","AND","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Afghanistan","AFG","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Angola","AGO","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","82.8146375717133","77.3285485231518","78.1983049797031","77.3253023982612","80.1911905950961","82.2739489764899","84.8584344101019","78.5879557831431","78.9785214439442","78.9155384208437","79.7265590386764","82.1857168964607","81.3091483665978","81.8361829296287","78.4843409458356","78.9143819733672","78.449596418125","76.8613896226947","76.7864403426428","73.4598062672484","73.415038177861","74.7093460432483","73.8153341872729","74.3499895273732","76.1688266936421","75.6245505094628","75.5102498617776","77.1627180353408","75.0674003965784","74.7712820116168","73.4824385724932","72.1928466036284","68.9594349601315","68.9103889015944","72.9273373811846","68.587682025252","66.2046882288372","63.0507218978503","59.839264372206","58.6697977888946","57.9833122521324","53.6316154322705","56.2997302224564","","",
"Albania","ALB","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","21.8348509562713","19.3179143535364","21.4114012459249","20.5424414245523","18.8609027093348","17.1236997998568","16.1545932419832","14.4594648252083","16.5795072246344","12.211494040319","13.9094012308023","13.9357573708488","13.1871489259071","12.682550271803","13.8031727760097","12.8735241625481","13.194353081554","12.8660834189453","12.9622794740207","13.5794723059983","19.397186127521","26.7231534840777","26.0302134326171","23.3632888040398","23.7413843812739","21.2324499577107","23.7475976884952","21.0111098521851","14.9978671812152","14.6284615083616","14.3561560237622","13.0044214199556","10.0480513739079","10.7572052111367","10.6119974028839","11.1483427091029","10.6461912409909","10.4643453455939","9.925081947529","9.71076915496381","9.2940913066231","10.3780806989695","8.6871363955275","","",
"Arab World","ARB","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","15.0578396014084","14.7653777294935","13.7432929237823","13.0963059244116","12.3775205702699","11.4299525799702","10.7282418339765","9.54128227720527","8.23356532863654","7.528471199972","6.70468186918317","6.18277966699975","5.93809126982136","5.87518502091729","5.72446962463207","5.57276049854447","5.25227842867154","4.92255344561535","4.74526980106413","5.10076995871412","5.03364046706066","4.62685388364711","4.40772532908677","4.58534868199341","4.52095857020169","4.42579111620635","4.34045723364346","4.3228327120634","4.32760675840146","4.24554238940093","4.2195864327163","4.14857730418862","4.02916823571573","3.75786706353851","3.51896598440148","3.36440907536433","3.05355421772913","2.82890822960158","2.74574975042634","2.59488082916125","2.6264669743628","2.11064049763875","2.12542396376016","","",
"United Arab Emirates","ARE","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.144778291021272","0.112628589587084","0.0903556329546234","0.0850324624907724","0.0564484749000122","0.0571802897937895","0.0527735675539873","0.0518845180645824","0.0498463219041295","0.0452778276404761","0.0416874138749609","0.0420601321180342","0.0590525210459011","0.0660156299884916","0.0733010150371054","0.0806893607587815","0.0821304568716855","0.0908042627528881","0.0964814633407842","0.0983956329670877","0.0968316489819595","0.0952268696604515","","",
"Argentina","ARG","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","6.72353123146164","6.3577147747943","5.89092028754363","6.50758074276763","5.26290158079063","4.8766535118194","5.18998294075847","5.37992906737674","4.68797282342494","5.1467516801102","5.08872098879704","4.67498798365558","4.93025588308592","4.80416032491908","4.91668884779368","4.03779440365723","4.10523535409346","3.81059163993857","3.36028383986007","3.73694442727222","3.79168112350512","3.71556816787591","3.92864926554864","4.38832771198118","4.8893122749606","4.79932360719592","4.57664498806703","5.01013596201145","4.88946069259604","4.79970659458011","5.15995036188681","5.20754917068739","5.24987936099632","3.1986604099318","3.39012899325516","3.82105774141742","3.77992796526201","2.90652732284056","3.00731616268703","3.50410998452525","3.84080697162096","4.16287020351568","4.16424428316356","","",
"Armenia","ARM","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.194562574759408","0.183104085016813","0.353822946174609","0.650206564641643","1.00989877799491","0.829067401021148","0.753544257600853","0.71311290945448","0.693882307899595","0.71373172719151","0.608061153578874","0.446467522042932","0.523082236095286","0.602659880265514","0.600786249465928","0.328860951762284","0.525445655615007","0.298824402018195","0.282982847597708","0.324793005283586","0.340447672177967","0.311316085621866","0.285363898723252","0.293101444958059","","",
"American Samoa","ASM","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
