"Country Name","Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Bahamas, The","BHS","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","0","0","0","0","","","","","","","","",
"Bosnia and Herzegovina","BIH","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.9255693830195","93.7824501078108","91.1722005201748","89.5848897371374","67.3949278846489","67.9820076188538","72.9947078669197","84.7450839649836","85.6124493884509","84.8049778882902","87.8938988502679","87.2958573147568","87.7490470911173","88.8766992747685","89.0009852036468","88.5097094689123","90.4929297770113","91.0714494448242","92.3193142440759","92.6042908128226","91.6526353322398","93.9966429465491","91.9478033227574","92.504002166717","","",
"Belarus","BLR","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.6186318492629","95.3093129122396","95.2844731347074","94.8614640963644","94.6243203006553","93.0969196201241","92.1683513745182","92.3822256811082","91.2963115022956","92.2441612279814","91.622449702941","91.2303339951224","92.0280213771872","92.190850626206","93.5856552985175","92.6726429250754","92.5839339124781","92.341801762508","93.1867718536784","91.7790718102573","91.9955359666712","91.3924705961574","91.0472704631043","90.6720403103935","","",
"Belize","BLZ","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","0","0","0","0","","","","","","","","",
"Bermuda","BMU","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","73.3663955136803","73.5275818059347","73.8694953757511","74.9764488274489","76.8642378985341","76.9469114385093","77.5014037446257","78.9210550667048","80.1298816083644","66.1405490040809","64.8504097410474","64.4517163107426","60.7997259350377","60.671199248861","59.6004911538744","56.7569189550789","66.1626197815339","64.007651969758","67.6043385466154","67.2042049298253","66.5191095011114","69.2097327222297","68.570254401334","71.4855668382914","74.2139717410843","76.4865480276582","78.3428087620939","78.7692124333318","78.1274313777296","82.5387994740436","77.1832558646472","80.847041524416","81.9851784888366","81.5477304367601","83.2032722829341","85.949395163523","82.0364991186802","82.5939886523358","82.7808229985249","83.1513455748569","83.313097835288","85.0083283915247","85.0969168436601","","",
"Brazil","BRA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","43.6543158209641","45.3771321563413","49.293931854985","50.8109586276902","52.110199226457","54.1472892065611","54.1220726096429","56.3716066336697","56.3468355816726","54.8013523237092","52.9068301936797","52.5505747203653","49.6534026996811","47.4027320518495","48.2133632004383","50.0081005542549","49.5027093307127","49.9792401656528","49.8330112832151","51.2158302683818","51.9547451080351","52.6843858810857","53.2642499667326","53.2658945572867","54.6082522090682","56.2674339252454","56.681184017131","57.3405081357547","57.2886743851213","58.2320639159772","58.9496897692736","57.1539976067783","54.6413284413391","54.6982242959686","54.2523211637792","53.4228866513978","52.6606386243138","52.5694606110172","51.3184573777256","53.4853599793767","54.5665920327541","56.54666376033","58.0210680884004","","",
"Barbados","BRB","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","0","0","0","0","","","","","","","","",
"Brunei Darussalam","BRN","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","91.0548970715168","91.3708100837271","95.8127327993404","97.6917869580153","98.2454505302143","98.7427639524723","98.9048515134804","98.9008337523723","99.0133011872545","99.3029489822077","99.3312171755064","99.4291861590348","99.5080190856067","99.6151416812615","99.673108182339","99.6735339534272","99.7264354975007","99.7244758073578","99.8090373093357","99.8699973594119","99.9217502141883","99.9613748827197","","","100","","","","","","","99.9999072952175","100","100","100","100","100","","99.9999342711957","","99.9956363279571","99.9955353016648","99.9943789901774","","",
"Bhutan","BTN","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","0","0","0","0","","","","","","","","",
"Botswana","BWA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","50.9774149183964","50.83979965159","48.8230233341557","47.9265375945063","48.6787411271304","51.4490816755126","53.9344417910384","54.8919220207184","56.6530291696562","64.8344856286624","62.1677796421393","65.3100088047438","63.9670394185461","61.9549073288504","63.053200831602","60.1722744748943","60.6328385127168","63.7014953217381","64.8500341621021","65.1133865346493","64.7836332004669","65.3772214083359","64.1448268099681","65.6905938048429","66.8318866095764","66.8795894241776","66.1889763224075","67.0172012139791","63.5068553657779","66.3467042019285","64.907312505654","64.1896693149049","69.1308292642524","","",
"Central African Republic","CAF","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
