"Country Name","Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Cuba","CUB","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","0.0876882052133882","0.0610735783070949","0.0480033461897434","0.0650532099390494","0.0448668899245759","0.0360437842620565","0.0457350666229083","0.0491265785733099","0.0601174656562846","0.0556772508172716","0.0343013379183675","0.0242416566714081","0.0337354900967221","0.0382724405241824","0.0297336437908193","0.0325722360268702","0.0233471034351956","0.0369059092133445","0.0378879397025152","0.0440812302279404","0.0610767485823329","0.0534428397527267","0.0646300324726505","0.0376093652495891","0.0572564188773081","0.0675979630590784","0.0902618012057297","0.0718177059658113","0.073320312590533","0.0592347373426185","0.0510778697566587","0.077382390396027","0.0940176648669959","0.0665463708530413","0.0541014255559111","0.0741006428624921","0.104464505774348","0.118007293681473","0.109757989420078","0.0815536075334862","0.0921716677046562","0.105533525578178","0.112333008377509","","",
"Curacao","CUW","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Cayman Islands","CYM","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.82883117296898","1.70187316956167","1.7911860691064","1.71705896283222","1.75373513721929","1.66060190852698","1.62758633737498","1.64239707197076","1.54951788249997","1.81275341828531","1.86429886817346","1.87822327537845","2.20968236072394","2.1896253401512","2.32089038939687","2.65324194830094","3.14907295501554","3.7614960298588","4.71773510593059","","",
"Czech Republic","CZE","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","0.228907615699615","0.238767736720439","0.205862909952371","0.373364816453389","0.357117774513744","0.276694631686706","0.352087450528614","0.346877590341136","0.407389601721185","0.439344719333674","0.376699297531874","0.30049234337684","0.405354816951712","0.887221769873475","1.56019829435858","3.52367949346684","5.82535925363744","6.45580721825486","6.87866857646657","6.8179853499296","7.26077302937713","7.60356117911203","8.06857288084934","8.56409108565835","8.09226059294097","8.21251247036577","7.88960984750102","8.50958818221859","9.31935500728574","9.02965275260989","9.57173703617738","12.0075325141586","15.4510199176351","15.5282294616776","14.863451606343","15.3081723755832","15.2937441420492","15.883130096146","17.4703442351898","17.2390171470404","18.2121963474963","19.579461619104","20.2681147703761","20.0640620497857","",
"Germany","DEU","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","0.727909595513767","0.704903187718086","0.64018951466544","0.573368195545849","0.555567442904773","0.69581368033075","0.780971718986236","0.890132466992316","0.91092464136689","1.11795862404394","1.06020102307988","0.910363487501236","1.14406782073761","1.33402561456699","1.60951810790743","2.47424815386543","2.62947907934375","3.61826477370533","3.71617703659062","4.14075223926212","4.5174327460812","5.45563674659055","6.33866617234654","6.59939850593901","8.33385247264555","10.5571291037669","10.0077269243148","10.7982574652465","11.8078051181449","12.3268114420191","11.7744849431927","11.5283239963746","12.7083587491596","12.4271606728892","12.3604824019607","12.4750114538947","12.6007883838334","13.4040738456478","12.8598797300305","13.9016356584193","13.9609578469208","13.7438314518977","13.7185133343626","13.7731289538781","14.0702138816166","13.9280713959367","14.0014645687206","12.9653598467514","13.5092671063138","13.2767332370242","13.2350321198373","11.6460596007142","11.2515370177595","11.0733549080347","11.7235613966104","",
"Djibouti","DJI","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","0.0244139072516799","0.0239634803418547","0.0209509893954824","0.0183370089796759","0.0175108198541422","0.0160048487992157","0.0151947386518543","0.0145255047933828","0.0115874111695971","0.010454433561163","0.0105444830820053","0.0111536192738","0.010716214343601","0.0108680433662311","0.01172320890355","0.0118126783920472","0.0108633168422149","0.00970795425747414","0.0125709303046798","0.0171416956578957","0.0246665263322485","0.0287442271914153","0.0319153843799829","0.0395274581878898","0.0391328332171249","0.043270355992592","0.0755272233833959","0.096582116423346","0.157405580069832","0.244496586977157","0.336420209475469","0.362232055108352","0.464129654020583","0.508859980133462","0.541626771188138","0.567144179278807","0.51944235430963","0.86471920375146","1.2660872979487","1.41961307566195","2.0220731776496","1.99287282314607","2.27794626761753","2.4447670648752","2.98325642029599","3.09543143362271","2.68709905934958","3.22260438276501","3.20579289134586","3.2622727477164","3.56654290224856","4.80622563249573","5.31983849233651","5.91648706896552","7.36287647990541","",
"Dominican Republic","DOM","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","1.96943395436413","1.81502606791618","1.58995378041336","1.43122972974317","1.19196119196119","2.10957039402664","1.20380036977201","1.91530441498262","2.051336416522","1.39716967453528","3.30835412745051","1.98608297851818","2.06211759376079","2.40696431644694","2.86282954082523","3.34841011197605","3.28320605655889","3.68872658607445","1.0755144998161","0.742543455021495","1.07118245994612","1.01650518076575","2.22289022433347","0.914736785178542","0.987424518406236","1.35227098185499","0.934272866487686","1.08226318463427","1.54341577306756","0.966707135369372","0.939146064375259","1.1010288809811","1.5410986353508","2.26542633417844","2.48741252979931","2.18923094630596","2.10030879192138","1.74891280107047","1.90946105060363","1.81667233344121","1.94736670534477","2.14446502931227","2.84801199745336","","",
"Algeria","DZA","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","0.81917504627704","1.05880351472028","1.34108527292533","0.824110088552019","0.510955529226066","0.530965389163792","0.328034825517916","0.247603343589486","0.227504768318493","0.197246491806667","0.258375279504329","0.259592603331172","0.117848571408246","0.228698899648356","0.31309459710627","0.107266149068416","0.216810640403785","0.0753174142303683","0.0938070140290137","0.0523324142331005","0.107377532808784","0.0712459130077994","0.1259319411655","0.0614386120416753","0.0684622350011795","0.0494577770522645","0.0268136514826432","0.0742721062448622","0.0656934616943487","0.0172034196575297","0.0219374745744891","0.0169420586433012","0.0741147322071146","0.0693376869665867","0.147228894939953","0.0540057920549437","0.0527603494952396","0.0652964482359442","0.0645578663168891","0.0373290957176238","0.10323880545155","0.116374839764864","0.0596473793215609","","",
"East Asia & Pacific (developing only)","EAP","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","0.756239116518669","0.783077924736548","0.856189989977063","0.92948384035579","0.895378857723732","0.885280059943333","0.830821093580948","0.737944761445469","0.874715375928492","1.11824132998611","1.30675812956458","1.47471312569651","1.63792041277862","1.65092807434315","1.71373131122388","1.68709028764519","1.73159064121306","1.83365620031237","1.94365346237638","1.88542404927332","1.90686008219165","1.91581054840027","1.98217903922253","2.4653997271977","2.53603900324298","2.52938016698806","2.59761400771022","2.78943758587637","2.88356263835181","3.19963706132871","3.55706167247742","3.57372966816637","3.46701773125255","3.52350424797332","3.50225257080209","3.50820284739682","3.66782664183776","4.18550129036248","4.19691802971768","4.25758965342021","4.22658145638859","4.76503438820402","4.96703476020185","","",
"East Asia & Pacific (all income levels)","EAS","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","5.33305469513249","5.61955722451136","5.25311777194904","5.31218290024094","4.97187812660898","5.08989898758096","4.91123248083104","3.8360281533282","3.73564465481007","3.40449167604948","3.34796585702467","1.94097431843691","1.94164463485182","1.73249438771718","2.16990666886833","2.29648267621562","2.40485480193755","2.11609511439691","2.70557735192136","3.13257311711623","3.60337008757903","3.9096977990954","4.2761215546476","4.78679216863999","5.02313294853206","5.69724500793942","5.85012098456937","6.28398228712637","5.95972708062891","6.04094759749705","6.16290034991903","6.41181315946947","6.2802365837439","6.5206767495576","6.73969393075195","6.98595639888565","7.03085867322261","7.20603198791716","7.68503038654517","7.52534506719936","7.59670842304448","7.7209702140698","7.40902114090834","6.68513118369672","6.77947665716915","6.88866115714921","6.73461176489954","6.36349673537012","6.73215719418734","6.82493503394997","6.71438922170479","5.52952718045481","5.34919787543929","5.41548492543313","","",
"Europe & Central Asia (developing only)","ECA","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","0.806109187326652","1.00268972278519","0.815473685737917","1.48068137931212","1.10581508666177","1.40925023658866","1.37322070634664","1.34935000404001","1.70387888944433","1.7495392460005","1.55584818920711","1.08679543234225","1.37501034381628","1.31219681002853","1.65874544199822","2.29559040851752","2.86155482814162","3.02656230069516","3.00107399660914","3.25302454079229","3.35782295855852","4.07164732229902","4.32508457604412","4.26455340484897","4.55783819956118","4.47919125571341","4.19407826123524","4.4675147743901","5.82645430289009","4.8983677626309","5.03894194092508","5.26698216248452","5.62639839154679","6.57431156803395","7.08496136252538","7.39485230436343","8.53448233487296","8.87256077199702","8.8838866625549","8.88481444381855","8.93805169063399","8.86514894563499","8.94758042574232","8.60026341429263","9.10050538642647","9.36289993307602","9.11387257065533","8.5281712449872","8.64959350320602","9.36550946409194","9.78154785419206","9.21597729343486","9.37066870677269","9.62580899261023","","",
"Europe & Central Asia (all income levels)","ECS","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","3.50111037627157","3.52943079240833","3.38730244191065","3.5266714499372","3.47394631513894","3.90575544255325","4.21026574623921","4.19205396713195","4.14861278342851","3.99099472335531","3.61946714390941","3.3966581052165","3.66068705269024","3.62080105732843","4.0453232074204","4.73637621628606","4.59540081119271","5.43033741817397","5.56599937001801","5.8268818545798","6.4157786252898","8.07641650876567","8.71412876742149","9.79467192870412","11.4616269505281","12.7064231022303","13.2324110757566","13.5251201850569","14.4226080571856","14.6479454342484","10.4948990772744","10.7704904758495","11.5230248823966","12.325292222602","12.7578427844021","12.9478765726644","13.3081529989559","13.7164198790193","13.7378204777849","14.0321910211331","14.14793629303","14.3291070562421","14.3325765496876","14.0532038494576","14.2270907898267","14.1638354023186","14.0349018711493","13.7898281615463","13.8516612420218","14.4094636309467","14.280306517041","14.2764906117685","14.407602775344","14.7507168473001","","",
"Ecuador","ECU","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","1.6916063867976","1.65085264576421","1.59071745566848","1.50912299949076","1.71892758626067","1.48875692373547","1.14554192788968","1.57662298231728","1.33856430230294","1.50096181886342","1.28906827998069","1.37568496045866","2.85321626367585","5.00563507066343","5.0217819976682","6.17036386211785","6.8638331946374","6.92119790707789","7.43101080088779","6.77535707582968","6.55996767887617","6.35019885009865","7.95588928629944","8.40025436289801","5.65896202430646","6.60121089912958","6.5493292097552","6.34781504395447","7.7814313800826","7.44528837850282","6.52253921349284","6.71746294353289","6.5091194460987","6.19215505764218","5.84939337936619","5.60200516725136","6.58753219822549","7.89146031530742","6.04630037102053","5.42840436489184","6.77040366719269","7.25027421929105","6.23597967837453","","",
"Egypt, Arab Rep.","EGY","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","5.5585273337491","5.15818848499765","5.53713379625132","5.87028622233481","5.96342797128968","6.03436122173856","6.24069585209754","6.24450259862991","5.79131222442301","5.58389247161667","4.99431261557829","4.67603437126445","3.94979201488553","3.49529879826558","2.9039351190037","3.02867597584667","2.65166440028684","2.69182673761589","2.79766781215609","2.6484595049583","2.63844875575634","2.51931974259692","2.62615816746811","2.85630861014905","2.79411197035398","2.66526354535651","2.65477192705685","2.52617328676032","2.96855016019392","2.93123881651594","2.89654371664069","2.38959463709873","2.35908986926672","2.14668109766043","1.84645901926397","1.79320992392725","2.02026646437828","1.8560683145846","1.62805614568417","1.74923313674444","1.65914102119161","1.71308056622891","1.60470215048748","","",
"Euro area","EMU","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","3.81328853071987","3.62776419627131","3.29224994628614","3.42918266157699","3.12987789058674","3.48501307421893","3.77937532885587","3.49466875283825","3.35981996242519","3.33896167408199","2.98290325792824","2.91474610823009","3.17268450323506","3.02756919195192","3.42509673016219","4.19638183341044","3.82197525970442","5.04965000019639","5.24591607126394","5.61147752326504","6.30573830454373","8.32897446390481","9.25626262259573","10.5613095842848","12.7807969588267","14.5197385173375","15.3857002881815","15.7049689769977","16.5798659390298","16.6724476110946","16.6066329203406","16.7548231362013","17.5468771134646","18.2614518919884","18.0993260158391","17.9877698055892","18.3036483641622","18.4691189250896","18.006581392179","18.4198684820353","18.8289748787417","18.7740848412357","18.7951851702617","18.6983547263493","18.750992928311","18.368128690323","18.5911169450546","18.1939336938941","18.6657559913766","18.8172798831065","19.0560116091124","19.2833939866102","19.2192831754108","19.821845234451","","",
"Eritrea","ERI","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.00826388308335087","0.0127117391432879","0.0122598460106319","0.012148763015775","0.0115945624198661","0.0114908126944085","0.0107300956725275","0.0115658243339565","0.011286711341045","0.0247782919113283","0.0239920212580467","0.0255022611016384","0.0238292165590888","0.0232180485230216","0.0224353288601809","0.0215873207122812","0.0209966832564879","","",
"Spain","ESP","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","8.31403322905605","8.01788358864759","7.36191293695044","9.31613770624839","8.21607764654165","7.41330552522412","9.18234989922552","6.76417529808338","6.44006804413946","8.11226007497325","6.92239272715227","7.96524156661036","9.56524958744931","8.1286274500679","8.07095503627765","7.31891117488977","6.10673295390564","8.42209807171753","8.41993995205833","8.71977949345833","5.75061342488297","6.37397445806919","6.8045507372062","7.50624938319385","12.5508186187504","14.1017867905232","16.6356712088046","17.6809800614696","20.2079797570822","18.4929534169269","18.1388269189342","18.0162284088088","16.9989736028474","18.3226354949096","17.5283829140726","16.3619681858022","18.2914127968581","16.5738941348292","16.6363874425927","15.1168282086775","15.6625898256547","16.5896575851094","14.8325896537401","15.540076760423","14.8651304246245","13.0132367466699","14.1011446382634","13.3680747089064","14.7916877647483","15.6608684023484","19.2958039558119","18.0822108268091","19.4930989845888","21.6563523718823","22.5533411516455","",
"Estonia","EST","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0.00130968349518585","0.00158159930586181","0.00470123556852789","0.0033032576842512","0.00300507175744458","0.00459613101966235","0.00671601768264981","0.00714568960162988","0.00912095811634821","0.0122456634688262","0.0127770925831949","0.0313865779544441","0.0486338597980074","0.125427053594542","0.152234693185137","0.169298063372174","0.252235571190785","0.400893951208072","0.464991447707404","0.608462405829919","0.741399988336389","0.783297787072977","0.897476098616856","",
"Ethiopia","ETH","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","0.204766972616177","0.204785408825921","0.212053444161703","0.216077266250035","0.212905277439042","0.217630921019105","0.221851941586281","0.236379555592083","0.25141972163094","0.271706403554116","0.277479221991587","0.309665736696836","0.325967969345294","0.346889762654096","0.328785520659483","0.337020894235113","0.326232311435846","0.312122889314328","0.305449043246365","0.433895437242578","0.427693085948651","0.444908273232632","0.468712599016928","0.483918953923181","0.492335362935167","0.50370322330499","0.508260727533363","0.579364164077444","0.553428445795698","0.504425228662464","0.573441166242617","0.562677469974046","0.614336889780386","0.659354281323115","0.723201110777634","0.807240667160042","0.81260360444731","0.787194977330968","0.827729469095634","1.06881363801728","1.26207586225293","1.46740170749754","1.59015168519169","","",
"European Union","EUU","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","2.86525994530884","2.86449343586221","2.72265686377644","2.87345446655055","2.80661612166394","3.21520060012904","3.53617406934514","3.47805516393995","3.41764620914966","3.34126960477109","2.98881567943366","2.83059689214519","3.07045363233969","2.9684626905951","3.36078712933856","3.99705478408756","3.90405794012703","4.78722716622204","4.91929804062791","5.0993595635829","5.67822330947942","7.28784146195017","7.93461383123969","9.03061113529581","10.790184164753","12.1044716110298","12.7211122741797","12.9845330970823","13.8459448861416","14.1420639454937","14.3298591864871","14.7601167803356","15.3292591366834","15.9699006966013","16.0356682496948","15.9476709754437","16.1343614775273","16.5218930032141","16.4496063960363","16.7675205102162","16.7803715192831","17.0355730721519","17.006263666261","16.7833447216958","16.9629109931988","16.7434858433447","16.6669068641799","16.2640012247792","16.552797808837","17.0039655077789","17.0514961278346","17.5265390737984","17.7085048578582","18.2888757018389","","",
"Fragile and conflict affected situations","FCS","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","1.60973372769732","1.85343577446515","1.74738106626127","2.01656215524994","2.16992041074064","2.26044298917404","2.34878736642003","2.21550632946819","2.26917290510591","2.05386136857944","2.04255487021961","1.94536703089115","1.74258829636158","1.65066504496879","1.69464791709654","1.55683081534832","1.56729341468808","1.66935381180749","1.8589315717072","1.92354222610853","1.85123838297192","1.64079656266501","1.359360274854","1.34160499948247","1.43274050297747","1.49152380147334","1.28560521671796","1.25435874641409","1.46440902703055","1.5259907127963","1.45991500584346","1.46576585713068","1.5643205748597","1.70599418015","1.9460880913989","1.98334249577457","1.86054712948208","1.70782665490003","1.81363381792368","2.06470868233518","2.02889671884708","2.08261427817818","2.28682457597362","","",
"Finland","FIN","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","4.65626861828224","6.8656870577772","7.9208962447625","6.42187982842952","5.88452138972666","6.10414016233211","6.35765764091297","6.94532969784128","5.83290704577517","4.43373111558151","4.46377592919925","5.03035810509942","4.568726584889","4.29946312933059","5.28268475969476","5.30430126355486","3.84996098368375","8.10918315001217","7.61642413616539","11.3820686496425","11.011019874052","21.0925368216725","23.7003927909871","24.7004104530164","25.2626354036837","23.3316797048614","22.3717107501753","21.4506109061543","22.583226810788","21.3402699977594","20.9370356757798","21.602932563725","23.2911897877124","22.3234606696912","19.9983580311444","21.1647058888618","19.5997363315202","20.146751819822","21.469382914791","21.8453738664802","22.0727732046129","21.3279323944375","19.336351717812","18.3679584927573","19.4478963194936","21.1844000274437","18.6647362537116","19.9213056792782","21.1445843923868","21.7145660010334","19.356454890244","20.3372640255969","22.0492622702727","22.16758371586","21.6037935021509","",
"Fiji","FJI","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","4.48654731320403","4.12445070904227","3.63612349758973","4.05377955416314","3.1152281288404","4.09639501715514","4.59299510535378","4.100688947162","4.38361167288058","4.49841476474906","4.17651271850723","4.21163235869876","4.80921262882736","4.43684078999458","4.99991760981538","6.04588321514364","4.73014111806332","6.53714282976443","7.52791510225799","8.42610753870032","11.4726445393519","18.0051718099292","18.8913332303384","23.2799065550376","28.6122045025633","31.339126070734","34.6753701672079","35.5592360223943","37.197564100364","37.9226250784805","38.6864101694731","38.6391555474024","40.535680150411","43.0044287496379","44.2833983510851","44.207033793533","43.6850099679619","44.7840887426314","42.6801024368993","43.7621901949855","45.2928271364466","44.6484791998534","45.6534481377936","45.228456024754","45.2941526753244","45.1690142263023","45.9212399690148","45.5491295801349","45.5692127411768","44.4146488806371","45.1919722102029","47.9168908170893","46.6908037983756","46.8191626089618","50.1083051835814","",
"Faroe Islands","FRO","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","0","0.0410776089774637","0.0298165519307258","0.546564082096467","0.946985593467663","1.11849621186881","1.90592872978089","1.65145887733753","1.95386217576405","1.62720429418922","2.2979560176718","2.638648431377","2.88140555651517","3.4541677503465","4.21810117059992","4.38576286502951","4.65565394223632","4.47225105161051","4.57200734356528","5.13202500412644","4.98397475306365","4.69547146806332","4.42537524370004","5.24554885467223","5.0720363973376","4.74161356637078","4.92104987678632","4.64339075510954","4.88200756217274","4.69581383204058","4.78302263871988","5.00843277785735","4.83909690197765","4.68552190935109","4.0523100349105","4.5652045691367","3.73006392755383","4.04538296281525","4.06592911268149","3.6908229567087","3.31868164177349","3.45409330935296","3.26842787352451","","",
"United Kingdom","GBR","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","0.535343909094523","0.631569418030263","0.787687006207263","1.13262088466181","1.4039629929676","2.37812850672531","3.10669838477427","3.50501621579617","3.7919875880673","3.98859161102341","3.49302452737768","3.57872922862453","3.78087101505764","3.49792749665854","4.33811145865691","4.12750232417543","4.79023643205436","5.1828542598546","4.86300397479769","4.76761045297364","5.03097688279587","5.3371750676773","6.1937700572112","7.04357665960204","7.57746825201676","8.10444886652753","7.75060120666563","7.17569084449885","8.17846498278871","9.23508297328756","8.54407416397124","8.82621586675281","9.66116131034324","11.0515438323263","10.8735868210177","10.9291291124034","11.0851173270482","11.857168801763","11.9425565871625","11.4091907702338","10.1810219959883","10.6921104019134","10.7071081631131","10.5674701536109","9.68167846473493","9.86879216696745","9.34315752332517","8.22662640224605","7.11649132365458","9.8740465189741","8.63497646576566","10.6248635093161","10.7639577238073","11.3201524630551","11.4578167915226","",
"Georgia","GEO","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.24890623285766","6.34943590121035","6.45962537812917","7.46678281650469","12.4314568847289","12.0108797916165","13.7740127623169","15.8174353065917","18.0295458560886","19.9103693401329","17.772760446764","18.9231826231478","23.2612888909679","21.1078081150695","19.0614723086174","19.224814224941","15.5395723322223","18.0272197406717","20.9656724996913","22.013049168105","27.268805329929","19.4466882238775","17.0586887547291","18.6472772505866","","",
"Ghana","GHA","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","8.34907708414054","9.01093499422158","9.89635032851917","9.92606987261693","9.27993310854014","9.80096850925151","9.72024620864766","8.25124146624906","10.1873058862229","11.2772140308529","10.9116548073773","9.81880797860467","5.96828741298948","3.94266502586455","5.90234688149743","8.30792842920909","8.19871698813321","8.61510869311571","8.69307624050433","9.29886470184556","9.5957038926806","10.0124412216204","9.10550228653252","8.45997092841296","8.10259602267494","8.51032493981531","8.41903799488387","4.45300790963874","5.7866133132694","9.05168439263111","8.99124073250009","6.89285827398115","5.62104739094163","7.64217795155789","8.21764518854391","7.69781940198269","5.10390307931335","8.48315295533833","8.69610990744737","8.1113940187812","8.20926255434685","8.09894512764159","7.87833022058003","","",
"Guinea","GIN","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","1.66047707470361","1.844926617957","1.87832792435568","2.33550065519832","1.84130418757128","1.68280517363776","3.15655654857125","2.70515121351878","2.06411153444783","2.77664962257644","2.95399479139112","2.62450042352739","2.28243245185861","1.61863363303232","1.79264926938987","1.47552944804777","1.26882709775098","1.2083393338972","1.78637693632268","2.01001362682222","1.95450018611904","2.00064320581425","2.03496531377083","1.27808367218259","1.50492626544879","1.3744057872836","1.66759563949604","1.33467638425394","1.06579641792045","1.01872422310079","0.985575614674743","1.53884508021038","1.18571109368261","1.27156800551178","1.37677031947114","1.72569174240987","1.98949201881806","1.76128238297567","1.64479432488912","1.97322457802565","1.68645959742704","1.24301014355412","1.40175162987622","2.05033825234413","2.07168378749531","2.15431407005537","2.55103742468746","1.83117999254121","2.19646990776888","3.01640844247148","3.96132298232591","3.32131794663051","3.99619393250348","6.07597441210073","5.45626917345779","",
"Grenada","GRD","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","0.817696472970853","0.680086115399032","0.680262178298761","0.713156761014185","0.732976028526764","0.755308244498986","0.532505203595125","0.6288177203717","0.576017505086734","0.530646244538687","0.671475728408021","0.944407486942935","1.61576360306032","1.15271251988589","1.26377328261688","3.29072328777266","3.08060211626018","3.19943049734956","3.47938640422971","3.34944185414916","3.25742493490574","2.60120639354717","2.77396605966498","2.79665946823985","3.06959104259975","2.94240058750728","2.76992518835729","3.01147159933868","3.07125328692408","3.32880349872911","2.92173718040391","2.46845433050373","5.56346449367633","5.27010139718398","5.07009797215825","5.35464861830484","5.71877502453109","6.97284127872609","6.25537472141161","5.53232383752799","5.2350274739011","5.37257143548699","4.83599954404306","","",
"Guam","GUM","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
